Mininum Longitude,Minimum Latitude,Maximum Longitude,Maximum Latitude,Percent Vegetation Loss,Percent Bare Initial,Percent Significant VH Values,Average NIR/G,Average SWIR1/B,NASA Elev,GEDI Elev,Elev Loss,GEDI Qual. Flag,B5 Value,B6 Value,Status
-115.36981710388818,35.3014719091762,-115.36705936693471,35.30372110376494,0,99.9982033144996,99.9762303169273,0.28303897807722567,0.5568272525860973,1103.6038749368718,-999,-999,-999,0.2501418394092329,0.2690864114987094,Pass
-115.33948199740001,35.3014719091762,-115.33672426044654,35.30372110376494,0,99.99820275672403,99.97163850242077,0.25696813562846743,0.5116807288084123,1152.6716082247106,-999,-999,-999,0.241011349244436,0.2577992930896096,Pass
-115.3312087865396,35.3014719091762,-115.32845104958614,35.30372110376494,0,100.10024244937009,99.47113082730907,0.24636092987653363,0.49030747416112985,1176.3857451007398,-999,-999,-999,0.24556890607197762,0.26293688156427614,Pass
-115.32017783872573,35.3014719091762,-115.31742010177226,35.30372110376494,0,100.04922232553403,84.98407094899724,0.2482411222157709,0.5037848259121824,1217.0262143053903,-999,-999,-999,0.224901639936959,0.24262923980738968,Pass
-115.43048731686451,35.29922271458746,-115.42772957991104,35.3014719091762,0,99.89604204578808,100.01291040009657,0.25784828847114294,0.5393396455057458,1100.8687680926346,-999,-999,-999,0.26690237885798157,0.2807000449420632,Pass
-115.4222141060041,35.29922271458746,-115.41945636905064,35.3014719091762,0,99.94706241990578,100.0496444298095,0.26113460525721366,0.5293664316818065,1096.1485685400478,-999,-999,-999,0.26435089316903854,0.27922447559000735,Pass
-115.41118315819023,35.29922271458746,-115.40842542123676,35.3014719091762,0,99.94706242078385,100.01750220758994,0.24597256772816944,0.5038274612335274,1092.5018143401767,-999,-999,-999,0.2587516439404604,0.27328547372895506,Pass
-115.36430162998124,35.29922271458746,-115.36154389302777,35.3014719091762,0,99.89604204601318,100.01750220668077,0.2689361153714934,0.543224120928626,1120.733590556245,-999,-999,-999,0.26402204559956727,0.2802482512839823,Pass
-115.34223973435348,35.29922271458746,-115.33948199740001,35.3014719091762,0,99.89604204664002,100.04964443040689,0.2624283005829195,0.5240517105837924,1151.6763895268718,-999,-999,-999,0.23730522746244093,0.2544124290299912,Pass
-115.42772957991104,35.296973519998716,-115.42497184295758,35.29922271458746,0,100.04912055920481,99.96235788999527,0.26190089550955953,0.533519985936943,1108.461640879666,-999,-999,-999,0.26807841998779497,0.28347208549054215,Pass
-115.39463673646941,35.296973519998716,-115.39187899951594,35.29922271458746,0,100.04912055943515,99.88429827257691,0.24704677337948094,0.5046286201755215,1097.5124380392879,-999,-999,-999,0.2667973759746691,0.283519064576435,Pass
-115.37809031474859,35.296973519998716,-115.37533257779512,35.29922271458746,0,99.99810160354329,99.9302157344282,0.2798861179880724,0.5289371400712752,1106.077145479578,-999,-999,-999,0.2597331762771223,0.2807634753807444,Pass
-115.37533257779512,35.296973519998716,-115.37257484084165,35.29922271458746,0,100.10014062863391,99.96235789005414,0.28243711182907955,0.5404797223651695,1110.0879166284094,-999,-999,-999,0.2504968263191753,0.2723940458910204,Pass
-115.36430162998124,35.296973519998716,-115.36154389302777,35.29922271458746,0,100.04912055851838,96.97309424301038,0.26189951045871607,0.5386250485144208,1128.7797971453488,-999,-999,-999,0.26443472652860484,0.2797943516913861,Pass
-115.34499747130695,35.296973519998716,-115.34223973435348,35.29922271458746,0,99.99810160346702,99.9623578900849,0.2490753617528153,0.514039373043273,1153.505718091214,-999,-999,-999,0.2510726754955321,0.2665868028389187,Pass
-115.33672426044654,35.296973519998716,-115.33396652349307,35.29922271458746,0,100.04912055943014,99.86134028346602,0.24943526057192897,0.4874841774390171,1176.729948119922,-999,-999,-999,0.24249767659108765,0.25913750446223494,Pass
-115.43048731686451,35.29472432540997,-115.42772957991104,35.296973519998716,0,99.89594408533839,100.01281395389373,0.2541075353421378,0.5339598349482961,1119.406742295505,-999,-999,-999,0.25950868166208346,0.27286002456958536,Pass
-115.42772957991104,35.29472432540997,-115.42497184295758,35.296973519998716,0,99.9469644048035,100.04495617809293,0.2609411531417056,0.5328258254532409,1118.5905562445462,-999,-999,-999,0.26557123648867564,0.2805688040878481,Pass
-115.42497184295758,35.29472432540997,-115.4222141060041,35.296973519998716,0,99.8449254348863,100.01740576108531,0.25541853547329657,0.5282841873992405,1117.7447658402211,-999,-999,-999,0.256065718928827,0.268794739706634,Pass
-115.41669863209717,35.29472432540997,-115.4139408951437,35.296973519998716,0,99.79390511299431,100.01740576092237,0.25310978633017855,0.5119854917227071,1115.5013779165909,-999,-999,-999,0.27080440841401077,0.2868712182002733,Pass
-115.3587861560743,35.29472432540997,-115.35602841912083,35.296973519998716,0,99.94696440483284,100.01281395471892,0.2655877705815655,0.5389166773282114,1142.5921094934097,-999,-999,-999,0.24734472388404277,0.26438203320748,Pass
