FID,vid,cid,id,source,project,pcode,name,visit_date,visit_onsite,visit_onsite_novisitreason,geom,longitude,latitude,location_origin,province,province_old,territoire,collectivite,groupement,village,workers_numb,access_dry,access_wet,is_3t_mine,is_gold_mine,mineral1,selling_points_mineral1,final_destination_mineral1,mineral2,selling_points_mineral2,final_destination_mineral2,mineral3,selling_points_mineral3,final_destination_mineral3,mercury,presence,interference,armed_group1,type_armed_group1,frequency_armed_group1,taxation_armed_group1,commerce_taxation_armed_group1,entrance_taxation_armed_group1,monopoly_armed_group1,buying_minerals_armed_group1,digging_armed_group1,forced_labour_armed_group1,pillaging_armed_group1,armed_group2,type_armed_group2,frequency_armed_group2,taxation_armed_group2,commerce_taxation_armed_group2,entrance_taxation_armed_group2,monopoly_armed_group2,buying_minerals_armed_group2,digging_armed_group2,forced_labour_armed_group2,pillaging_armed_group2,state_service1,state_service2,state_service3,state_service4,itsci,traceability,qualification,childunder15,childunder15work,women,womenwork
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_26e2,1263,1163,831,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00991,Namulombwe,2013-10-18,1,,POINT (28.733196 -4.07007),28.733196,-4.07007,GPS,Sud-Kivu,Sud-Kivu,Fizi,Ngandja,Basikalangwa,Namulombwe,130,,,0,1,Or,Bigaragara,"Uvira, Bukavu, Baraka",,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,,1,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_26e3,1264,1164,832,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00992,Bigaragara,2013-10-18,1,,POINT (28.73945 -4.041163),28.73945,-4.041163,GPS,Sud-Kivu,Sud-Kivu,Fizi,Tanganyika,Basilocha,Bigaragara,150,,,0,1,Or,Bigaragara,"Uvira, Bukavu, Baraka",,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,,1,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_26e4,1265,1165,833,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00993,Kenya,2013-10-18,1,,POINT (28.73907 -4.000046),28.73907,-4.000046,GPS,Sud-Kivu,Sud-Kivu,Fizi,Tanganyika,Basilocha,Kenya,220,,,0,1,Or,"Minembwe, Bigaragara","Uvira, Bukavu, Baraka",,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,,1,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_26e5,1266,1166,279,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00273,Kamasavu,2013-10-19,1,,POINT (28.871031 -0.072598),28.871031,-0.072598,GPS,Nord-Kivu,Nord-Kivu,Lubero,Batangi,Musindi,Ngohi,68,,,0,1,Or,Vuyinga,Butembo,,,,,,,,1,1,FDLR,Groupe armé étranger,Permanente,1,,,0,1,0,0,,,0,,,,,,,,,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_26e6,1267,1167,280,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00274,Lumba,2013-10-19,1,,POINT (28.882336 -0.069612),28.882336,-0.069612,GPS,Nord-Kivu,Nord-Kivu,Lubero,Batangi,Musindi,Lwate,94,,,0,1,Or,"Viyinga, Kasugho",Butembo,,,,,,,,1,1,FDLR,Groupe armé étranger,Permanente,1,,,0,1,0,0,,,0,,,,,,,,,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_26e7,1268,1168,281,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00275,Lumou,2013-10-19,1,,POINT (28.8588442863 -0.0676598724),28.85884429,-0.06765987,GPS (Approximation),Nord-Kivu,Nord-Kivu,Lubero,Batangi,Musindi,Yama,88,,,0,1,Or,"Vuyinga, Kasugho",Butembo,,,,,,,,1,1,FDLR,Groupe armé étranger,Permanente,1,,,0,1,0,0,,,0,,,,,,,,,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_26e8,1269,1169,282,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00276,Kavukembe,2013-10-19,1,,POINT (28.85929 -0.072685),28.85929,-0.072685,GPS,Nord-Kivu,Nord-Kivu,Lubero,Batangi,Musindi,Yama,117,,,0,1,Or,"Vuyinga, Kasugho",Butembo,,,,,,,,1,1,FDLR,Groupe armé étranger,Permanente,1,,,0,1,0,0,,,0,,,,,,,,,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_26e9,1270,1170,284,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00278,Kamunyonge,2013-10-19,1,,POINT (28.846987 -0.074664),28.846987,-0.074664,GPS,Nord-Kivu,Nord-Kivu,Lubero,Batangi,Musindi,Yama,126,,,0,1,Or,"Vuyinga, Kasugho",Butembo,,,,,,,,1,1,FDLR,Groupe armé étranger,Permanente,1,,,0,1,0,0,,,0,,,,,,,,,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_26ea,1271,1171,755,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00896,Kashwa,2013-10-20,1,,POINT (28.680964 -2.824721),28.680964,-2.824721,GPS,Sud-Kivu,Sud-Kivu,Mwenga,Burhinyi,Budaha,Kanyimba,120,,,1,0,Cassitérite,,Bukavu,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Hebdomadaire,1,,,0,0,0,0,,FDLR,Groupe armé étranger,Une fois par semaine,1,,,0,0,0,0,,,,,,,,Vert,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_26eb,1272,1172,289,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00283,Gomora,2013-10-21,1,,POINT (28.761176 -0.050545),28.761176,-0.050545,GPS,Nord-Kivu,Nord-Kivu,Lubero,Batangi,Musindi,Gomora,198,,,0,1,Or,"Vuyinga, Kasugho",Butembo,,,,,,,,1,1,FDLR,Groupe armé étranger,Permanente,1,,,0,1,0,0,,,0,,,,,,,,,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_26ec,1273,1173,290,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00284,Mayombiyo,2013-10-21,1,,POINT (28.779869 -0.028826),28.779869,-0.028826,GPS,Nord-Kivu,Nord-Kivu,Lubero,Batangi,Musindi,Mayombiyo,78,,,0,1,Or,Vuyinga,Butembo,,,,,,,,1,1,FDLR,Groupe armé étranger,Permanente,1,,,0,1,0,0,,,0,,,,,,,,,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_26ed,1274,1174,291,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00285,Vundande,2013-10-21,1,,POINT (28.803849 0.004089),28.803849,0.004089,GPS,Nord-Kivu,Nord-Kivu,Lubero,Batangi,Musindi,Vundande,82,,,0,1,Or,Vuyinga,Butembo,,,,,,,,1,1,FDLR,Groupe armé étranger,Permanente,1,,,0,1,0,0,,,0,,,,,,,,,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_26ee,1275,1175,756,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00897,Lukogwe,2013-10-21,1,,POINT (28.663363 -2.87045),28.663363,-2.87045,GPS,Sud-Kivu,Sud-Kivu,Mwenga,Burhinyi,Ciriri,Cidaho,68,,,0,1,Or,,Bukavu,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_26ef,1276,1176,757,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00898,Nkambye-Chondo,2013-10-21,1,,POINT (28.658967 -2.876554),28.658967,-2.876554,GPS,Sud-Kivu,Sud-Kivu,Mwenga,Burhinyi,Nirindja,Nkambye,450,,,0,1,Or,,Bukavu,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Hebdomadaire,1,,,0,0,0,0,,FDLR,Groupe armé étranger,Permanente,1,,,0,0,1,0,,,,,,,,Rouge,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_26f0,1277,1177,758,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00899,Chondo,2013-10-21,1,,POINT (28.652441 -2.873943),28.652441,-2.873943,GPS,Sud-Kivu,Sud-Kivu,Mwenga,Burhinyi,Ciriri,Ibuga,54,,,0,1,Or,,Bukavu,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Hebdomadaire,1,,,0,0,0,0,,FDLR,Groupe armé étranger,Permanente,1,,,0,0,1,0,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_26f1,1278,1178,759,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00900,Rugenge (rivière),2013-10-21,1,,POINT (28.695534 -2.801081),28.695534,-2.801081,GPS,Sud-Kivu,Sud-Kivu,Mwenga,Burhinyi,Mulambi,Rugenge,160,,,0,1,Or,,Bukavu,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Hebdomadaire,1,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,Jaune,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_26f2,1279,1179,11,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00901,Kadubo-Karhendezi,2013-10-22,1,,POINT (28.677832 -2.79617),28.677832,-2.79617,GPS,Sud-Kivu,Sud-Kivu,Mwenga,Burhinyi,Karhendezi,Cironge,0,,,0,1,Or,,,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,Vert,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_26f3,1280,1180,760,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00902,Nkombo (rivière),2013-10-22,1,,POINT (28.595432 -2.756535),28.595432,-2.756535,GPS,Sud-Kivu,Sud-Kivu,Walungu,Ngweshe,Tubimbi,Bwahungu,34,,,0,1,Or,,Bukavu,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Hebdomadaire,1,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,Vert,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_26f4,1281,1181,761,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00903,Mufa,2013-10-22,1,,POINT (28.615501 -2.839967),28.615501,-2.839967,GPS,Sud-Kivu,Sud-Kivu,Walungu,Ngweshe,Tubimbi,Bukunzi,360,,,0,1,Or,,Bukavu,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Hebdomadaire,1,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,Jaune,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_26f5,1282,1182,762,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00904,Kalongo,2013-10-22,1,,POINT (28.58338 -2.855423),28.58338,-2.855423,GPS,Sud-Kivu,Sud-Kivu,Walungu,Ngweshe,Tubimbi,Kalongo,,,,1,1,Cassitérite,,Bukavu,,,,Or,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,Jaune,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_26f6,1283,1183,12,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00905,Chigirha,2013-10-22,1,,POINT (28.600356 -2.754019),28.600356,-2.754019,GPS,Sud-Kivu,Sud-Kivu,Walungu,Ngweshe,Tubimbi,Nyarusanga,15,,,0,1,Or,"Nzibira, Kankinda",Bukavu,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Hebdomadaire,1,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,Vert,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_26f7,1284,1184,763,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00906,Nyamurhale/Lubona,2013-10-22,1,,POINT (28.6325555556 -2.7426111111),28.63255556,-2.74261111,GPS,Sud-Kivu,Sud-Kivu,Walungu,Ngweshe,Lubona,Nyamurhale,180,,,0,1,Or,Kankinda,Bukavu,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,Jaune,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_26f8,1285,1185,764,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00907,Mukungwe,2013-10-23,1,,POINT (28.639569 -2.81283),28.639569,-2.81283,GPS,Sud-Kivu,Sud-Kivu,Walungu,Ngweshe,Mushinga,Mukungwe,7000,,,0,1,Or,,Bukavu,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,Rouge,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_26f9,1286,1186,834,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00994,Kakangara,2013-10-23,1,,POINT (28.748957 -4.002167),28.748957,-4.002167,GPS,Sud-Kivu,Sud-Kivu,Fizi,Tanganyika,Basilocha,Kakangara,34,,,0,1,Or,"Minembwe, Bigaragara","Uvira, Bukavu, Baraka",,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,,1,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_26fa,1287,1187,835,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00995,Kaleke,2013-10-23,1,,POINT (28.7769510019 -4.0186627941),28.776951,-4.01866279,GPS,Sud-Kivu,Sud-Kivu,Fizi,Tanganyika,Basilocha,Kaleke,95,,,0,1,Or,"Minembwe, Bigaragara","Bukavu, Uvira, Baraka",,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,,1,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_26fb,1288,1188,836,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00996,Tulembo,2013-10-23,1,,POINT (28.7768733333 -4.0049233333),28.77687333,-4.00492333,GPS,Sud-Kivu,Sud-Kivu,Fizi,Tanganyika,Basilocha,Bomani,22,,,0,1,Or,"Minembwe, Bigaragara","Bukavu, Uvira, Baraka",,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,,1,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_26fc,1289,1189,837,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00997,Bomani,2013-10-23,1,,POINT (28.757938 -3.999701),28.757938,-3.999701,GPS,Sud-Kivu,Sud-Kivu,Fizi,Tanganyika,Basilocha,Bomani,98,,,0,1,Or,"Minembwe, Bigaragara","Bukavu, Uvira, Baraka",,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,,1,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_26fd,1290,1190,838,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00998,Dilolo,2013-10-23,1,,POINT (28.746606 -3.98531),28.746606,-3.98531,GPS,Sud-Kivu,Sud-Kivu,Fizi,Tanganyika,Basilocha,Dilolo,105,,,0,1,Or,"Minembwe, Bigaragara","Bukavu, Uvira, Baraka",,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,,1,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_26fe,1291,1191,765,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00908,Ntondo Maye,2013-10-24,1,,POINT (28.609072 -2.761509),28.609072,-2.761509,GPS,Sud-Kivu,Sud-Kivu,Walungu,Ngweshe,Lubona,Muhanda Ntondo,23,,,0,1,Or,,,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,Vert,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_26ff,1292,1192,766,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00909,Chinda,2013-10-24,1,,POINT (28.533975 -2.784376),28.533975,-2.784376,GPS,Sud-Kivu,Sud-Kivu,Walungu,Ngweshe,Lubona,Chinda,17,,,1,0,Cassitérite,,Bukavu,Wolframite,Bukavu,Bukavu,,,,,1,1,Raïa Mutomboki,Groupe armé local,Hebdomadaire,1,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,Jaune,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2700,1293,1193,767,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00910,Chinda 2,2013-10-24,1,,POINT (28.526645 -2.779731),28.526645,-2.779731,GPS,Sud-Kivu,Sud-Kivu,Walungu,Ngweshe,Lubona,Chinda,41,,,1,0,Cassitérite,,Bukavu,Wolframite,Bukavu,Bukavu,,,,,1,1,Raïa Mutomboki,Groupe armé local,Hebdomadaire,1,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,Jaune,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2701,1294,1194,768,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00911,Cishembe,2013-10-24,1,,POINT (28.515765 -2.770579),28.515765,-2.770579,GPS,Sud-Kivu,Sud-Kivu,Walungu,Ngweshe,Mulamba,Cishembe,164,,,0,1,Or,,,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,Vert,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2702,1295,1195,769,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00912,Irambo Budodo,2013-10-25,1,,POINT (28.601939 -2.628588),28.601939,-2.628588,GPS,Sud-Kivu,Sud-Kivu,Walungu,Ngweshe,Kaniola,Budodo,45,,,0,1,Or,,Bukavu,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Hebdomadaire,1,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,Vert,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2703,1296,1196,770,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00913,Irokero,2013-10-25,1,,POINT (28.599386 -2.638582),28.599386,-2.638582,GPS,Sud-Kivu,Sud-Kivu,Walungu,Ngweshe,Kaniola,Budodo,27,,,0,1,Or,,Bukavu,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Hebdomadaire,1,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2704,1297,1197,771,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00914,Kadji,2013-10-25,1,,POINT (28.607665 -2.639594),28.607665,-2.639594,GPS,Sud-Kivu,Sud-Kivu,Walungu,Ngweshe,Kaniola,Nabirangahia,350,,,0,1,Or,,Bukavu,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Hebdomadaire,1,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,Jaune,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2705,1298,1198,772,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00915,Nalubuze Ntula,2013-10-25,1,,POINT (28.621529 -2.615796),28.621529,-2.615796,GPS,Sud-Kivu,Sud-Kivu,Walungu,Ngweshe,Kaniola,Lwashunga,500,,,0,1,Or,,Bukavu,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Hebdomadaire,1,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,Jaune,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2706,1299,1199,773,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00916,Nyakabindi,2013-10-25,1,,POINT (28.725114 -2.704179),28.725114,-2.704179,GPS,Sud-Kivu,Sud-Kivu,Walungu,Ngweshe,Irongo,Nfunwa,16,,,0,1,Or,Mugogo,Bukavu,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Hebdomadaire,1,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,Vert,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2707,1300,1200,839,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00999,Mikenge,2013-10-25,1,,POINT (28.740291 -3.745564),28.740291,-3.745564,GPS,Sud-Kivu,Sud-Kivu,Mwenga,Itombwe,Basimukindje 1,Mikenge,45,,,0,1,Or,Ndahobelwa,"Uvira, Bukavu, Baraka",,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,,1,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2708,1301,1201,840,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine01000,Filon 14 (Lwemba),2013-10-25,1,,POINT (28.721021 -3.694333),28.721021,-3.694333,GPS,Sud-Kivu,Sud-Kivu,Mwenga,Itombwe,Basimukindje 1,Bukunji,210,,,0,1,Or,Ndahobelwa,"Uvira, Bukavu, Baraka",,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,,1,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2709,1302,1202,841,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine01001,Bidegu (près de dipping tank),2013-10-26,1,,POINT (28.781747 -3.899397),28.781747,-3.899397,GPS,Sud-Kivu,Sud-Kivu,Mwenga,Itombwe,Basimukindje 1,Bidegu,32,,,0,1,Or,Minembwe,"Uvira, Bukavu, Baraka",,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,,1,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_270a,1303,1203,842,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine01002,Karonzi,2013-10-26,1,,POINT (28.804319 -3.932027),28.804319,-3.932027,GPS,Sud-Kivu,Sud-Kivu,Fizi,Tanganyika,Basilocha,Karonzi,65,,,0,1,Or,Minembwe,"Uvira, Bukavu, Baraka",,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,,1,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_270b,1304,1204,753,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00894,Rwamakaza,2013-10-30,1,,POINT (28.450556 -2.567939),28.450556,-2.567939,GPS,Sud-Kivu,Sud-Kivu,Kabare,Nindja,Luhago,Lukoma,160,,,1,0,Cassitérite,"Nzibira, Kankinda",Bukavu,,,,,,,,1,1,Raïa Mutomboki,Groupe armé local,Permanente,1,,,0,0,0,1,,,0,,,,,,,,,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_270c,1305,1205,754,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00895,Ndufe et Kaguliro,2013-10-30,0,,POINT (28.526191 -2.507344),28.526191,-2.507344,GPS (village Murhume),Sud-Kivu,Sud-Kivu,Kabare,Nindja,Iregabarhonyi,Ndufe-Kaguliro,,,,1,0,Cassitérite,,,,,,,,,,1,1,Raïa Mutomboki,Groupe armé local,Permanente,0,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_270d,1306,1206,399,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00416,Mera,2013-11-15,1,,POINT (28.402823 -1.236098),28.402823,-1.236098,GPS,Nord-Kivu,Nord-Kivu,Walikale,Wanianga,Ihana,Mera,311,,,0,1,Or,"Walikale, Mubi","Bukavu, Goma",Diamant,"Walikale, Mubi","Bukavu, Goma",,,,,1,1,FARDC,FARDC - Pas d’ingérence constatée,Régulière,0,,,0,0,0,0,,NDC,Groupe armé local,,0,,,0,0,0,0,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_270e,1307,1207,400,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00417,Bawe 1,2013-11-17,1,,POINT (28.389736 -1.266681),28.389736,-1.266681,GPS,Nord-Kivu,Nord-Kivu,Walikale,Wanianga,Ihana,Mera,67,,,1,1,Wolframite,"Walikale, Mubi","Bukavu, Goma",Or,"Walikale, Mubi","Bukavu, Goma",,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Régulière,1,,,0,0,0,0,,NDC,Groupe armé local,,0,,,0,0,0,0,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_270f,1308,1208,401,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00418,Bawe 2,2013-11-17,1,,POINT (28.389601 -1.256649),28.389601,-1.256649,GPS,Nord-Kivu,Nord-Kivu,Walikale,Wanianga,Ihana,Mera,17,,,0,1,Or,"Walikale, Mubi","Bukavu, Goma",,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Régulière,1,,,0,0,0,0,,NDC,Groupe armé local,,1,,,0,0,0,0,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2710,1309,1209,402,IPIS - Ministère des Mines,IPIS - PROMINES MoFA 2013-2014,codmine00419,Chachingi,2013-11-17,1,,POINT (28.373891 -1.276477),28.373891,-1.276477,GPS,Nord-Kivu,Nord-Kivu,Walikale,Wanianga,Ihana,Ihama,34,,,0,1,Or,"Walikale, Mubi","Bukavu, Goma",,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Régulière,1,,,0,0,0,0,,NDC,Groupe armé local,,1,,,0,0,0,0,,,,,,,,,,,,
