Mininum Longitude,Minimum Latitude,Maximum Longitude,Maximum Latitude,Percent Vegetation Loss,Percent Bare Initial,Percent Significant VH Values,Average NIR/G,Average SWIR1/B,NASA Elev,GEDI Elev,Elev Loss,GEDI Qual. Flag,B5 Value,B6 Value,Center Lon,Center Lat,Elevation Score,Band Variation Score,Status
26.56993645,-10.83912885,26.57222675,-10.83687965,0,45.33965109,16.43242876,0.370734311,0.572810365,1383.001106,4779.078406,3401.639329,0.008179959,0.150175206,0.178990248,26.5710816,-10.83800425,5,5,Pass,Fail
26.59283937,-10.83912885,26.59512966,-10.83687965,51.86979993,26.31049543,10.82646619,0.377242483,0.551225482,1394.296833,1787.155984,396.5412751,-999,0.149039267,0.183604519,26.59398451,-10.83800425,2,6,Pass,Fail
26.60200053,-10.83912885,26.60429082,-10.83687965,100,94.04451447,30.88785019,0.288795538,0.53966087,1366.842187,-3363.613339,-4723.972966,-999,0.188390763,0.207508733,26.60314568,-10.83800425,3,6,Pass,Pass
26.60429082,-10.83912885,26.60658112,-10.83687965,100,97.47102073,76.23669738,0.230473464,0.500354014,1349.543983,561.9984806,-776.6119524,0.573943662,0.261660659,0.27066202,26.60543597,-10.83800425,4,7,Pass,Pass
26.57451704,-10.84362724,26.57680733,-10.84137804,100,17.25472042,45.89402156,0.397737827,0.548020924,1431.9635,7010.167801,5583.415539,-999,0.141540694,0.182425149,26.57566218,-10.84250264,0,1,Pass,Pass
26.59741995,-10.84362724,26.59971024,-10.84137804,0,27.71769174,18.10094483,0.394138371,0.604140382,1368.758945,6910.867443,5547.116192,-999,0.138556511,0.175903671,26.5985651,-10.84250264,7,7,Pass,Fail
26.60200053,-10.84362724,26.60429082,-10.84137804,100,99.49022027,32.47931566,0.248348805,0.527699957,1378.277885,1652.740062,274.2467413,0.578330893,0.259570099,0.270929959,26.60314568,-10.84250264,5,7,Pass,Pass
26.60429082,-10.84362724,26.60658112,-10.84137804,100,97.34866371,91.8760789,0.221680234,0.522196796,1381.919076,5920.315487,4542.479399,0.212430427,0.219583049,0.227535664,26.60543597,-10.84250264,1,7,Pass,Pass
26.60658112,-10.84362724,26.60887141,-10.84137804,0,39.89392695,19.32347021,0.351972673,0.572997926,1349.255214,-4840.78684,-6185.969843,-999,0.150577099,0.18003488,26.60772626,-10.84250264,5,6,Pass,Fail
26.60887141,-10.84362724,26.6111617,-10.84137804,70.85712921,71.7724262,51.400806,0.306250904,0.585033691,1351.42546,999.8381116,-349.5991507,0.578670672,0.177703772,0.199372481,26.61001655,-10.84250264,3,6,Pass,Pass
26.59971024,-10.84587643,26.60200053,-10.84362724,100,55.86390568,25.18834686,0.339237147,0.559436403,1379.252156,3875.767543,2502.146209,0.352941176,0.161280055,0.188876553,26.60085539,-10.84475184,4,7,Pass,Pass
26.60200053,-10.84587643,26.60429082,-10.84362724,100,85.78435888,14.92906426,0.311560994,0.558970271,1383.321227,5417.831386,4038.930655,0.158385093,0.187460403,0.21007995,26.60314568,-10.84475184,0,5,Pass,Fail
26.60429082,-10.84587643,26.60658112,-10.84362724,100,79.42092095,45.23325686,0.331750525,0.583098672,1385.156647,-2550.827932,-3928.220278,0.524913666,0.182510251,0.209525186,26.60543597,-10.84475184,0,4,Pass,Pass
26.60887141,-10.84587643,26.6111617,-10.84362724,36.58529854,77.5852505,33.04656231,0.277420181,0.572224032,1364.182064,1445.203242,82.17803466,0.20623053,0.190251723,0.206138432,26.61001655,-10.84475184,0,5,Pass,Pass
26.60200053,-10.84812563,26.60429082,-10.84587643,100,89.2107847,34.47276406,0.292622618,0.56749282,1373.185091,4799.133813,3429.41211,-999,0.166665329,0.183788764,26.60314568,-10.84700103,6,5,Pass,Pass
26.60887141,-10.84812563,26.6111617,-10.84587643,68.75018917,81.25654256,36.87383202,0.279254648,0.571328072,1352.82074,3859.729427,2510.221845,-999,0.166980798,0.183452446,26.61001655,-10.84700103,3,4,Pass,Pass
26.60200053,-10.85037482,26.60429082,-10.84812563,100,71.71131891,8.552110551,0.326710995,0.584981477,1375.175091,-4005.805669,-5379.95358,-999,0.151370562,0.175122796,26.60314568,-10.84925023,2,7,Pass,Fail
26.60429082,-10.85037482,26.60658112,-10.84812563,55.28700906,90.43459886,77.70699898,0.254486637,0.565268047,1366.80073,2263.74065,900.5455595,0.434,0.211214903,0.221760353,26.60543597,-10.84925023,2,6,Pass,Pass
26.60658112,-10.85037482,26.60887141,-10.84812563,0,53.66117477,13.10076911,0.262017799,0.526612474,1349.345137,1814.321862,464.4791231,0.278688525,0.147092177,0.165695165,26.60772626,-10.84925023,6,5,Pass,Fail
26.60429082,-10.85262402,26.60658112,-10.85037482,44.95799726,46.13513259,85.33953953,-0.168411944,0.021278123,1361.222597,3668.107536,2312.39238,-999,0.106183814,0.097969059,26.60543597,-10.85149942,7,8,Pass,Pass
26.60429082,-10.85487321,26.60658112,-10.85262402,29.14281008,34.02003135,47.52409728,0.12164522,0.310655278,1365.456324,-2455.154517,-3822.504624,-999,0.134594094,0.144830264,26.60543597,-10.85374861,6,6,Pass,Pass
26.6111617,-10.85712241,26.61345199,-10.85487321,39.96729148,77.09580299,26.06937775,0.308026945,0.562653636,1342.638874,-192.0230925,-1524.158832,0.025987526,0.175040006,0.198477326,26.61230684,-10.85599781,5,2,Pass,Pass
26.53787238,-10.8593716,26.54016267,-10.85712241,69.6103558,65.59260615,14.0424475,0.413829439,0.569825,1470.441128,1473.10686,6.327052177,1,0.164468346,0.207970463,26.53901752,-10.858247,3,6,Pass,Fail
26.54703354,-10.8593716,26.54932383,-10.85712241,31.30760422,31.20551053,23.81162171,0.410530449,0.574908362,1454.166501,2407.761465,953.6656548,-999,0.138995836,0.177766024,26.54817869,-10.858247,5,3,Pass,Fail
26.60429082,-10.8593716,26.60658112,-10.85712241,100,67.85649213,31.49910142,0.280929654,0.487584841,1361.048682,2469.623389,1110.293429,0.402619208,0.171757987,0.19037933,26.60543597,-10.858247,5,4,Pass,Pass
26.60658112,-10.8593716,26.60887141,-10.85712241,100,90.434669,9.014732759,0.292301332,0.529310686,1353.688233,906.4711092,-448.6793355,0.182440847,0.178758107,0.201398442,26.60772626,-10.858247,7,3,Pass,Fail
26.60887141,-10.8593716,26.6111617,-10.85712241,65.34745279,77.58534094,12.21421733,0.305294231,0.546022729,1354.099564,2475.604418,1123.959022,-999,0.179828991,0.207185697,26.61001655,-10.858247,6,4,Pass,Fail
26.52413063,-10.8616208,26.52642092,-10.8593716,34.8522125,34.63194706,10.51256061,0.422010309,0.576125843,1481.598629,2866.817941,1387.182243,0.047072331,0.148331275,0.194195718,26.52527577,-10.8604962,4,1,Pass,Fail
26.58596849,-10.8616208,26.58825879,-10.8593716,0,63.75700328,29.05411264,0.347221395,0.526241996,1391.516024,-2640.264803,-4029.431463,-999,0.165546562,0.197239669,26.58711364,-10.8604962,6,6,Pass,Pass
26.60200053,-10.8616208,26.60429082,-10.8593716,100,99.49037587,72.97673748,0.212798088,0.431367595,1360.295135,4154.17502,2797.924089,0.162751107,0.224443458,0.23279267,26.60314568,-10.8604962,7,8,Pass,Pass
26.60429082,-10.8616208,26.60658112,-10.8593716,100,78.56439907,41.1251953,0.265287352,0.485807204,1360.361898,4084.363321,2727.86643,0.074990765,0.17317131,0.190681721,26.60543597,-10.8604962,5,3,Pass,Pass
26.60887141,-10.8616208,26.6111617,-10.8593716,95.11379313,94.84015281,14.11958184,0.262456019,0.497231855,1361.427924,-427.2899439,-1781.374292,0.21037037,0.235627386,0.25331459,26.61001655,-10.8604962,3,5,Pass,Fail
26.6111617,-10.8616208,26.61345199,-10.8593716,100,87.25288892,25.73343011,0.263062237,0.482060289,1376.687966,3698.617334,2325.74496,0.354989605,0.260984273,0.277036611,26.61230684,-10.8604962,1,2,Pass,Pass
26.52642092,-10.86386999,26.52871121,-10.8616208,61.4488261,61.2484653,12.63823471,0.420296687,0.56339728,1486.847923,2282.499116,797.8812662,0.286726804,0.162457528,0.207899755,26.52756607,-10.86274539,3,3,Pass,Fail
26.60200053,-10.86386999,26.60429082,-10.8616208,100,99.67393859,18.97109454,0.265732755,0.456896218,1366.613367,2365.477914,1002.28346,0.353326613,0.204807137,0.225578315,26.60314568,-10.86274539,3,3,Pass,Fail
26.60429082,-10.86386999,26.60658112,-10.8616208,100,90.37347563,36.05880675,0.252890179,0.46578068,1364.483771,2987.918902,1630.917501,-999,0.175038209,0.190449887,26.60543597,-10.86274539,3,3,Pass,Pass
26.60887141,-10.86386999,26.6111617,-10.8616208,92.29421713,94.16709128,72.26636598,0.242507013,0.512820029,1364.751825,1655.03107,292.5152546,0.369273484,0.255210813,0.266240741,26.61001655,-10.86274539,3,5,Pass,Pass
26.6111617,-10.86386999,26.61345199,-10.8616208,100,99.67393841,21.35557679,0.242336835,0.46019232,1387.81361,2216.510667,835.4359559,-999,0.272276644,0.287097455,26.61230684,-10.86274539,1,2,Pass,Fail
26.52413063,-10.86611918,26.52642092,-10.86386999,31.38464533,31.20551095,46.13640693,0.41229278,0.558975869,1448.715107,1452.727028,6.665342228,0.809131737,0.14574543,0.185298093,26.52527577,-10.86499459,3,4,Pass,Pass
26.52642092,-10.86611918,26.52871121,-10.86386999,25.4913508,25.39264601,20.33124559,0.439942331,0.578354407,1463.249572,1750.116534,292.1984262,0.80733945,0.138806797,0.187455868,26.52756607,-10.86499459,4,1,Pass,Fail
26.59971024,-10.86611918,26.60200053,-10.86386999,100,99.42922975,29.73692647,0.307005852,0.508231547,1369.925433,2031.082651,666.6771999,0.635691658,0.190313423,0.219677105,26.60085539,-10.86499459,6,6,Pass,Pass
26.60200053,-10.86611918,26.60429082,-10.86386999,100,99.49041667,55.14561391,0.25022777,0.458200866,1365.291968,2034.382849,672.5950037,-999,0.212936292,0.22855813,26.60314568,-10.86499459,7,3,Pass,Pass
26.60429082,-10.86611918,26.60658112,-10.86386999,100,99.42922975,58.41118139,0.239778845,0.458842443,1366.648911,1793.545453,429.7676135,-999,0.190052212,0.201488747,26.60543597,-10.86499459,3,5,Pass,Pass
26.60658112,-10.86611918,26.60887141,-10.86386999,0,72.50683951,11.6029524,0.303683641,0.516837781,1362.743254,2873.498739,1518.044632,0.72751938,0.165866343,0.188136895,26.60772626,-10.86499459,7,5,Pass,Fail
26.60887141,-10.86611918,26.6111617,-10.86386999,52.94643678,66.57175456,37.08319221,0.288754258,0.492856991,1363.066247,3020.385095,1661.820817,-999,0.204717124,0.228126369,26.61001655,-10.86499459,7,4,Pass,Pass
26.6111617,-10.86611918,26.61345199,-10.86386999,70.43647529,81.37899822,26.3998034,0.313292663,0.497223296,1391.31032,-415.1591735,-1798.852099,-999,0.206873752,0.23506903,26.61230684,-10.86499459,0,3,Pass,Pass
26.61345199,-10.86611918,26.61574228,-10.86386999,100,99.49041667,8.469508579,0.210355224,0.398416561,1383.157371,1949.645482,571.285049,-999,0.263005143,0.267779816,26.61459714,-10.86499459,4,3,Pass,Fail
26.52871121,-10.86836838,26.5310015,-10.86611918,21.88069931,21.78258733,11.6579756,0.420153731,0.563975817,1471.667736,1790.012538,321.0867798,0.785420945,0.136089401,0.183377579,26.52985636,-10.86724378,4,3,Pass,Fail
26.55161412,-10.86836838,26.55390442,-10.86611918,72.14906822,76.36158877,37.60619726,0.344883307,0.48933572,1479.635735,1482.985657,4.801177979,1,0.186292135,0.215698854,26.55275927,-10.86724378,1,7,Pass,Pass
26.558485,-10.86836838,26.56077529,-10.86611918,12.97299027,41.11777371,22.7487983,0.27671871,0.486076095,1442.844785,3035.332596,1593.308035,-999,0.16750365,0.185015401,26.55963014,-10.86724378,7,6,Pass,Fail
26.56764616,-10.86836838,26.56993645,-10.86611918,0,49.31686774,11.99940214,0.358243178,0.519993531,1430.63164,1431.606348,8.794338722,0.692749779,0.146343431,0.183093104,26.56879131,-10.86724378,5,4,Pass,Fail
26.59283937,-10.86836838,26.59512966,-10.86611918,0,99.7351663,8.893544445,0.326874316,0.502248497,1378.85644,4382.051698,3007.948159,-999,0.193895172,0.230898649,26.59398451,-10.86724378,5,6,Pass,Fail
26.59971024,-10.86836838,26.60200053,-10.86611918,100,99.61279208,32.79884105,0.258999769,0.473302259,1371.108057,3816.930818,2449.890429,0.107457428,0.220185357,0.239033836,26.60085539,-10.86724378,6,3,Pass,Pass
26.60887141,-10.86836838,26.6111617,-10.86611918,0,49.13337556,37.24833969,0.360176604,0.545506621,1366.440581,3393.65949,2025.645316,-999,0.145959607,0.17899074,26.61001655,-10.86724378,6,6,Pass,Pass
26.53329179,-10.87061757,26.53558209,-10.86836838,55.06615561,53.53891517,13.33209991,0.40629514,0.545003752,1489.890284,1731.207278,248.7971143,0.834645669,0.141513158,0.183860994,26.53443694,-10.86949298,5,3,Pass,Fail
26.53558209,-10.87061757,26.53787238,-10.86836838,89.86851775,91.53610581,17.56135442,0.375069831,0.533732483,1506.273572,1509.970401,6.456300529,1,0.179448319,0.214407064,26.53672723,-10.86949298,1,5,Pass,Fail
26.54932383,-10.87061757,26.55161412,-10.86836838,42.80327114,43.74887674,11.91129068,0.396698711,0.536124416,1474.117185,1994.282561,523.4310924,0.55369515,0.140484636,0.180667376,26.55046898,-10.86949298,6,7,Pass,Fail
26.55161412,-10.87061757,26.55390442,-10.86836838,100,99.49045212,77.20058469,0.279563208,0.425056959,1483.4609,1894.009974,415.6197672,0.611725664,0.230249112,0.247716924,26.55275927,-10.86949298,1,7,Pass,Pass
26.55390442,-10.87061757,26.55619471,-10.86836838,40.54038395,88.5990911,63.94551362,0.291922453,0.431917248,1475.242106,4191.071874,2719.268359,0.418408631,0.235102086,0.252917488,26.55504956,-10.86949298,3,7,Pass,Pass
26.55619471,-10.87061757,26.558485,-10.86836838,42.12515409,42.58622826,22.12647392,0.34164847,0.489619642,1457.219334,9359.442249,7902.767397,-999,0.176126605,0.20510085,26.55733985,-10.86949298,6,5,Pass,Fail
26.5836782,-10.87061757,26.58596849,-10.86836838,0,58.98454329,25.47473491,0.382005719,0.546719439,1399.187673,4703.376974,3305.787292,0.054387237,0.159771064,0.200612047,26.58482335,-10.86949298,5,6,Pass,Pass
26.58825879,-10.87061757,26.59054908,-10.86836838,0,99.30689075,16.0635205,0.288222654,0.477378455,1387.81277,-1234.549051,-2615.931975,0.691017964,0.209216878,0.233939873,26.58940393,-10.86949298,6,4,Pass,Fail
26.60658112,-10.87061757,26.60887141,-10.86836838,100,99.61282654,25.27645936,0.280593907,0.514063177,1376.457372,3266.500036,1895.21561,-999,0.193630311,0.212267034,26.60772626,-10.86949298,4,4,Pass,Pass
26.60887141,-10.87061757,26.6111617,-10.86836838,0,46.13517021,7.654547668,0.374606472,0.559735385,1369.270813,372.4058018,-990.2453092,-999,0.145974192,0.183487064,26.61001655,-10.86949298,6,6,Pass,Fail
26.55161412,-10.87286677,26.55390442,-10.87061757,56.73469388,82.66398855,47.05058004,0.393816626,0.519695751,1483.818448,2134.913193,653.6504058,0.238140872,0.17177381,0.210468697,26.55275927,-10.87174217,2,5,Pass,Pass
26.558485,-10.87286677,26.56077529,-10.87061757,0,95.94159688,47.21569548,0.221551933,0.416717757,1457.386435,1491.305731,39.88906702,-999,0.229369659,0.241054555,26.55963014,-10.87174217,6,4,Pass,Pass
26.58138791,-10.87286677,26.5836782,-10.87061757,0,52.9880619,16.57009941,0.387079559,0.552983843,1396.541319,2857.8566,1464.168802,0.196535556,0.152158144,0.196380634,26.58253306,-10.87174217,8,7,Pass,Fail
26.55619471,-10.87511596,26.558485,-10.87286677,100,79.54346383,10.8595147,0.332483871,0.511443468,1473.523962,1476.190203,8.372719756,0.577039275,0.170134927,0.19661938,26.55733985,-10.87399137,3,6,Pass,Fail
26.558485,-10.87511596,26.56077529,-10.87286677,100,95.2073917,72.33805528,0.228828096,0.43034678,1465.764352,3844.42291,2383.523947,-999,0.229271623,0.241470883,26.55963014,-10.87399137,4,4,Pass,Pass
26.56764616,-10.87511596,26.56993645,-10.87286677,0,98.75624206,13.27150472,0.167117852,0.312887491,1436.629572,-2439.237464,-3870.565868,0.332642487,0.192260485,0.194744392,26.56879131,-10.87399137,5,5,Pass,Fail
26.56993645,-10.87511596,26.57222675,-10.87286677,97.70114291,70.54884865,28.84484354,0.258750528,0.424273638,1428.352109,-410.8047557,-1829.109962,0.217073171,0.212430889,0.229885258,26.5710816,-10.87399137,6,6,Pass,Pass
26.57680733,-10.87511596,26.57909762,-10.87286677,0,85.47857956,43.08555187,0.262881014,0.467028185,1416.275039,-2760.793489,-4174.029233,0.359244864,0.21691692,0.234738901,26.57795247,-10.87399137,5,6,Pass,Pass
26.55619471,-10.87736516,26.558485,-10.87511596,57.91260181,30.10413494,8.320855874,0.365734063,0.532155582,1468.352284,3163.144085,1698.43955,0.111304348,0.153864385,0.187121468,26.55733985,-10.87624056,7,4,Pass,Fail
26.558485,-10.87736516,26.56077529,-10.87511596,100,95.14618758,54.91984296,0.193996905,0.341066998,1477.998839,4862.839965,3395.096467,0.378900446,0.221311092,0.232562506,26.55963014,-10.87624056,4,6,Pass,Pass
26.56764616,-10.87736516,26.56993645,-10.87511596,0,75.50513725,30.32629675,0.237007139,0.398141307,1433.670039,-3877.994374,-5306.580266,0.495542737,0.185701046,0.200162589,26.56879131,-10.87624056,6,5,Pass,Pass
26.56993645,-10.87736516,26.57222675,-10.87511596,0,61.9827544,48.44386688,0.231817695,0.415885363,1422.02179,1789.719573,371.7268911,0.18133401,0.208733744,0.223829658,26.5710816,-10.87624056,8,6,Pass,Pass
26.57222675,-10.87736516,26.57451704,-10.87511596,38.6718038,67.91780966,41.26279895,0.320355383,0.510448659,1446.296759,3922.105107,2492.174559,-999,0.160347257,0.187821187,26.57337189,-10.87624056,3,5,Pass,Pass
26.57451704,-10.87736516,26.57680733,-10.87511596,38.36470889,29.73693531,6.415466127,0.362766315,0.551807796,1468.461977,-6217.335223,-7682.055241,0.464847849,0.142578599,0.174628263,26.57566218,-10.87624056,2,5,Pass,Fail
26.60658112,-10.87736516,26.60887141,-10.87511596,100,89.8841259,7.450786914,0.341825568,0.557142344,1396.186788,3779.204044,2385.166536,-999,0.171382997,0.204551466,26.60772626,-10.87624056,4,4,Pass,Fail
26.61345199,-10.87736516,26.61574228,-10.87511596,100,92.63750288,58.31758082,0.263759602,0.509765925,1366.038768,5096.420711,3734.862319,-999,0.189560929,0.204064872,26.61459714,-10.87624056,5,2,Pass,Pass
26.56993645,-10.87961435,26.57222675,-10.87736516,0,28.45208063,12.74833437,0.337725779,0.458981732,1428.496323,3199.41175,1776.323724,0.277274375,0.163558577,0.208269746,26.5710816,-10.87848975,7,7,Pass,Fail
26.57222675,-10.87961435,26.57451704,-10.87736516,100,96.18643087,13.05127505,0.314591056,0.490249762,1444.913741,-3671.006249,-5111.945351,-999,0.176891456,0.209111724,26.57337189,-10.87848975,5,4,Pass,Fail
26.57451704,-10.87961435,26.57680733,-10.87736516,100,98.63391044,46.78627102,0.245602966,0.45186767,1477.752627,1475.471118,-9.280449674,0.939978564,0.207171128,0.223239953,26.57566218,-10.87848975,2,4,Pass,Pass
26.59971024,-10.87961435,26.60200053,-10.87736516,100,99.49052882,33.42111959,0.227206451,0.50761473,1404.205917,4499.764002,3101.760865,-999,0.200992668,0.211959062,26.60085539,-10.87848975,4,5,Pass,Pass
26.60200053,-10.87961435,26.60429082,-10.87736516,100,81.68504057,19.08125276,0.284265405,0.519188741,1409.193165,-2254.06587,-3659.80156,-999,0.190557355,0.211413611,26.60314568,-10.87848975,3,6,Pass,Fail
26.56764616,-10.88186355,26.56993645,-10.87961435,0,28.69689095,13.76717615,0.375065616,0.547194227,1455.498177,2929.661601,1478.513515,0.064653758,0.140577187,0.177816274,26.56879131,-10.88073895,5,4,Pass,Fail
26.56993645,-10.88186355,26.57222675,-10.87961435,38.84885192,68.7133795,25.89324386,0.290144293,0.448416361,1445.346194,-5194.114523,-6640.102399,0.173233696,0.145950524,0.174749888,26.5710816,-10.88073895,6,3,Pass,Pass
26.57451704,-10.88186355,26.57680733,-10.87961435,100,69.08045449,11.40471881,0.253680084,0.446458706,1483.100774,3135.21279,1653.540466,0.14471243,0.192491429,0.210024292,26.57566218,-10.88073895,2,3,Pass,Fail
26.60429082,-10.88186355,26.60658112,-10.87961435,91.64836523,68.52979939,18.55260144,0.331883885,0.507930045,1416.056968,2346.994862,937.4950887,-999,0.171754933,0.202438149,26.60543597,-10.88073895,4,5,Pass,Fail
26.55390442,-10.88411274,26.55619471,-10.88186355,100,92.88232074,15.36959453,0.318485803,0.470125116,1495.925588,2893.923136,1400.404271,0.036764706,0.199708741,0.22101467,26.55504956,-10.88298814,3,5,Pass,Fail
26.55619471,-10.88411274,26.558485,-10.88186355,100,77.2795188,44.99094184,0.33130939,0.497620797,1490.94971,1503.519921,11.78143451,0.773534636,0.213089251,0.235267255,26.55733985,-10.88298814,7,4,Pass,Pass
